"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"1038-F03119","F03119","Kozák tér","47.55012","19.125228","","","0","","","","1","",""
"1038-F03120","F03120","Kozák tér","47.550236","19.125747","","","0","","","","1","",""
"1038-F03121","F03121","Bercsényi Miklós utca","47.548835","19.12338","","","0","","","","1","",""
"1038-F03122","F03122","Bercsényi Miklós utca","47.548997","19.123765","","","0","","","","1","",""
"1038-F03123","F03123","Bercsényi Miklós utca","47.548439","19.123751","","","0","","","","1","",""
"1038-F03124","F03124","Bercsényi Miklós utca","47.548178","19.12403","","","0","","","","1","",""
"1038-F03125","F03125","Bánkút utca","47.549432","19.131591","","","0","","","","1","",""
"1038-F03126","F03126","Páskomliget utca","47.548595","19.132453","","","0","","","","1","",""
"1038-F03127","F03127","Rákospalotai köztemető","47.55194","19.133667","","","0","","","","1","",""
"1038-F03129","F03129","Rákospalotai köztemető","47.551832","19.133773","","","0","","","","1","",""
"1038-F03130","F03130","Szerencs utca","47.543802","19.131449","","","0","","","","1","",""
"1038-F03131","F03131","Pestújhelyi út","47.54418","19.131091","","","0","","","","1","",""
"1038-F03133","F03133","Templom tér","47.541635","19.129984","","","0","","","","1","",""
"1038-F03134","F03134","Thököly út","47.538251","19.133897","","","0","","","","1","",""
"1038-F03135","F03135","Thököly út","47.538161","19.133897","","","0","","","","1","",""
"1038-F03136","F03136","Apolló utca","47.537242","19.13525","","","0","","","","1","",""
"1038-F03137","F03137","Apolló utca","47.536946","19.134639","","","0","","","","1","",""
"1038-F03138","F03138","Madách utca","47.538752","19.136408","","","0","","","","1","",""
"1038-F03139","F03139","Madách utca","47.539093","19.137697","","","0","","","","1","",""
"1038-F03140","F03140","Nyírpalota út","47.537591","19.137376","","","0","","","","1","",""
"1038-F03141","F03141","Késmárk utca","47.537214","19.136858","","","0","","","","1","",""
"1038-F03142","F03142","Késmárk utca","47.529892","19.14893","","","0","","","","1","",""
"1038-F03143","F03143","Késmárk utca 11.","47.530127","19.148041","","","0","","","","1","",""
"1038-F03144","F03144","Újpalota, Szentmihályi út","47.541942","19.151423","","","0","","","","2","",""
"1038-F03145","F03145","Újpalota, Szentmihályi út","47.541258","19.151741","","","0","","","","1","",""
"1038-F03146","F03146","Újpalota, Szentmihályi út","47.541663","19.151091","","","0","1038-MERGED_F03146","","","1","",""
"1038-F03148","F03148","Erdőkerülő utca","47.541151","19.151023","","","0","","","","1","",""
"1038-F03149","F03149","Újpalota, Erdőkerülő utca","47.539546","19.145362","","","0","","","","2","",""
"1038-F03150","F03150","Erdőkerülő utca","47.539681","19.144884","","","0","","","","1","",""
"1038-F03151","F03151","Fő tér","47.540945","19.139162","","","0","","","","1","",""
"1038-F03152","F03152","Fő tér","47.541511","19.140106","","","0","","","","1","",""
"1038-F03153","F03153","Fő tér","47.541618","19.141651","","","0","","","","1","",""
"1038-F03154","F03154","Fő tér","47.542447","19.140816","","","0","","","","1","",""
"1038-F03155","F03155","Fő tér","47.541959","19.141196","","","0","","","","1","",""
"1038-F03156","F03156","Fő tér","47.542184","19.140997","","","0","","","","1","",""
"1038-F03157","F03157","Vásárcsarnok","47.545962","19.140592","","","0","","","","1","",""
"1038-F03158","F03158","Vásárcsarnok","47.545153","19.139873","","","0","","","","1","",""
"1038-F03159","F03159","Vásárcsarnok","47.545487","19.138293","","","0","","","","1","",""
"1038-F03160","F03160","Vásárcsarnok","47.5452","19.138212","","","0","","","","1","",""
"1038-F03161","F03161","Vásárcsarnok","47.544821","19.139035","","","0","","","","2","",""
"1038-F03162","F03162","Vásárcsarnok","47.545028","19.138863","","","0","","","","2","",""
"1038-F03163","F03163","Újpalota, Nyírpalota út","47.546788","19.142393","","","0","","","","1","",""
"1038-F03165","F03165","Újpalota, Nyírpalota út","47.547329","19.141457","","","0","","","","1","",""
"1038-F03166","F03166","Nyírpalota út","47.547923","19.14021","","","0","","","","1","",""
"1038-F03167","F03167","Újpalota, Sárfű utca","47.549814","19.138101","","","0","","","","1","",""
"1038-F03168","F03168","Opál utca","47.542237","19.117128","","","0","","","","1","",""
"1038-F03169","F03169","Opál utca","47.54203","19.117154","","","0","","","","1","",""
"1038-F03170","F03170","Árokhát út","47.577021","19.124496","","","0","","","","1","",""
"1038-F03171","F03171","Árokhát út","47.577327","19.124882","","","0","","","","1","",""
"1038-F03172","F03172","Karatna tér","47.542988","19.109119","","","0","","","","1","",""
"1038-F03173","F03173","Karatna tér","47.542997","19.108694","","","0","","","","1","",""
"1038-F03174","F03174","Karatna tér","47.543051","19.108548","","","0","","","","1","",""
"1038-F03175","F03175","Rákospalota, Székely Elek út","47.57961","19.126786","","","0","","","","1","",""
"1038-F03176","F03176","Székely Elek út","47.579709","19.127052","","","0","","","","1","",""
"1038-F03177","F03177","Rákospalota, MÁV-telep","47.54191","19.123104","","","0","","","","1","",""
"1038-F03179","F03179","Rädda Barnen utca","47.557205","19.11356","","","0","","","","1","",""
"1038-F03180","F03180","Rädda Barnen utca","47.557313","19.113493","","","0","","","","1","",""
"1038-F03181","F03181","Wesselényi utca","47.549828","19.116898","","","0","","","","1","",""
"1038-F03182","F03182","Wesselényi utca","47.549235","19.116805","","","0","","","","1","",""
"1038-F03183","F03183","Beller Imre utca","47.554902","19.115457","","","0","","","","1","",""
"1038-F03184","F03184","Beller Imre utca","47.554883","19.115895","","","0","","","","1","",""
"1038-F03185","F03185","Emlék tér","47.53705","19.126657","","","0","","","","1","",""
"1038-F03186","F03186","Emlék tér","47.536772","19.12663","","","0","","","","1","",""
"1038-F03187","F03187","Ady Endre utca","47.535346","19.12028","","","0","","","","1","",""
"1038-F03188","F03188","Ady Endre utca","47.535273","19.120771","","","0","","","","1","",""
"1038-F03189","F03189","Wesselényi utca","47.54405","19.123692","","","0","","","","1","",""
"1038-F03190","F03190","Wesselényi utca","47.544032","19.1234","","","0","","","","1","",""
"1038-F03191","F03191","Sárfű utca","47.547865","19.134059","","","0","","","","2","",""
"1038-F03192","F03192","Sárfű utca","47.547991","19.133661","","","0","","","","2","",""
"1038-F03193","F03193","Sárfű utca","47.547307","19.135187","","","0","","","","1","",""
"1038-F03194","F03194","Sárfű utca","47.546533","19.135943","","","0","","","","1","",""
"1038-F03195","F03195","Molnár Viktor utca","47.533531","19.13049","","","0","","","","1","",""
"1038-F03196","F03196","Molnár Viktor utca","47.533558","19.130251","","","0","","","","1","",""
"1038-F03197","F03197","Késmárk utca 20.","47.531532","19.145626","","","0","","","","1","",""
"1038-F03198","F03198","Késmárk utca 9.","47.532226","19.144114","","","0","","","","1","",""
"1038-F03199","F03199","Fázis utca","47.534198","19.141036","","","0","","","","1","",""
"1038-F03200","F03200","Fázis utca","47.533694","19.14154","","","0","","","","1","",""
"1038-F03201","F03201","Erdőkerülő utca 28.","47.540002","19.14778","","","0","","","","2","",""
"1038-F03202","F03202","Erdőkerülő utca 27.","47.540155","19.148538","","","0","","","","1","",""
"1038-F03203","F03203","Szent Korona útja","47.547779","19.115076","","","0","","","","1","",""
"1038-F03204","F03204","Szent Korona útja","47.547212","19.11457","","","0","","","","1","",""
"1038-F03205","F03205","Tóth István utca","47.53828","19.117003","","","0","","","","2","",""
"1038-F03206","F03206","Tóth István utca","47.537902","19.116604","","","0","","","","2","",""
"1038-F03209","F03209","Zsókavár utca","47.541032","19.14316","","","0","","","","1","",""
"1038-F03210","F03210","Gusztáv utca","47.539491","19.174184","","","0","","","","2","",""
"1038-F03211","F03211","Gusztáv utca","47.538771","19.1749","","","0","","","","1","",""
"1038-F03212","F03212","Csömöri út","47.534814","19.181876","","","0","","","","2","",""
"1038-F03213","F03213","Csömöri út (Szlovák út)","47.534589","19.182048","","","0","","","","1","",""
"1038-F03214","F03214","Kisszentmihály, Baross utca","47.536708","19.17775","","","0","","","","1","",""
"1038-F03215","F03215","Baross utca","47.53632","19.17836","","","0","","","","1","",""
"1038-F03216","F03216","Szlovák út","47.532188","19.189147","","","0","","","","1","",""
"1038-F03217","F03217","Timur utca","47.531586","19.189238","","","0","","","","1","",""
"1038-F03218","F03218","Timur utca","47.531487","19.189132","","","0","","","","1","",""
"1038-F03219","F03219","Gusztáv utca","47.535883","19.166698","","","0","","","","1","",""
"1038-F03220","F03220","Gusztáv utca","47.535352","19.167095","","","0","","","","1","",""
"1038-F03221","F03221","György utca","47.530832","19.172291","","","0","","","","1","",""
"1038-F03222","F03222","Csömöri út","47.530751","19.171627","","","0","","","","1","",""
"1038-F03223","F03223","Diófa utca","47.530347","19.171573","","","0","","","","1","",""
"1038-F03224","F03224","Mátyás király utca","47.53268","19.176306","","","0","","","","1","",""
"1038-F03225","F03225","Rákosszentmihály, Csömöri út","47.532113","19.176398","","","0","","","","1","",""
"1038-F03226","F03226","Mátyás király utca","47.532114","19.175441","","","0","","","","1","",""
"1038-F03227","F03227","Mátyás király utca","47.527539","19.18126","","","0","","","","1","",""
"1038-F03228","F03228","Mátyás király utca 71.","47.528034","19.180465","","","0","","","","1","",""
"1038-F03229","F03229","Rákosi út","47.527692","19.180663","","","0","","","","1","",""
"1038-F03230","F03230","Mátyásföldi tér","47.523226","19.185246","","","0","","","","1","",""
"1038-F03231","F03231","Mátyásföldi tér","47.523361","19.184967","","","0","","","","1","",""
"1038-F03232","F03232","Sasvár utca","47.520363","19.187536","","","0","","","","1","",""
"1038-F03233","F03233","Sasvár utca","47.519886","19.188251","","","0","","","","1","",""
"1038-F03234","F03234","Olga utca","47.521404","19.181829","","","0","","","","1","",""
"1038-F03235","F03235","Fuvallat utca","47.509879","19.185065","","","0","","","","1","",""
"1038-F03236","F03236","Fuvallat utca","47.510085","19.185597","","","0","","","","1","",""
"1038-F03237","F03237","Ballada utca","47.504084","19.187732","","","0","","","","1","",""
"1038-F03238","F03238","Ballada utca","47.50428","19.188582","","","0","","","","1","",""
"1038-F03239","F03239","Galgahévíz utca","47.503486","19.183071","","","0","","","","1","",""
"1038-F03240","F03240","Galgahévíz utca","47.503693","19.183629","","","0","","","","1","",""
"1038-F03241","F03241","Sashalom H","47.508708","19.178465","","","0","","","","1","",""
"1038-F03242","F03242","Sashalom H","47.508284","19.180243","","","0","","","","2","",""
"1038-F03243","F03243","Sashalom H","47.509165","19.180364","","","0","","","","1","",""
"1038-F03244","F03244","Sashalom H","47.509373","19.17921","","","0","","","","1","",""
"1038-F03245","F03245","Futórózsa utca","47.515223","19.185301","","","0","","","","1","",""
"1038-F03246","F03246","Budapesti út","47.520301","19.179396","","","0","","","","1","",""
"1038-F03247","F03247","Margit utca","47.511868","19.176216","","","0","","","","1","",""
"1038-F03248","F03248","Margit utca","47.511417","19.176932","","","0","","","","1","",""
"1038-F03249","F03249","Budapesti út","47.516452","19.17077","","","0","","","","1","",""
"1038-F03250","F03250","Budapesti út","47.5161","19.171354","","","0","","","","1","",""
"1038-F03251","F03251","Rákosi út","47.523628","19.17169","","","0","","","","1","",""
"1038-F03252","F03252","János utca","47.52316","19.171835","","","0","","","","1","",""
"1038-F03253","F03253","Rákosi út","47.521348","19.166998","","","0","","","","1","",""
"1038-F03254","F03254","József utca","47.520917","19.166638","","","0","","","","1","",""
"1038-F03255","F03255","József utca","47.520917","19.16701","","","0","","","","1","",""
"1038-F03256","F03256","Rákosi út","47.520853","19.167647","","","0","","","","1","",""
"1038-F03257","F03257","János utca","47.528965","19.168197","","","0","","","","1","",""
"1038-F03258","F03258","Csömöri út","47.528796","19.166603","","","0","","","","1","",""
"1038-F03259","F03259","János utca","47.528139","19.166747","","","0","","","","1","",""
"1038-F03260","F03260","József utca","47.526309","19.162454","","","0","","","","1","",""
"1038-F03261","F03261","Csömöri út","47.525967","19.162533","","","0","","","","1","",""
"1038-F03262","F03262","József utca","47.52594","19.161989","","","0","","","","1","",""
"1038-F03263","F03263","Rákóczi út","47.524083","19.157935","","","0","","","","1","",""
"1038-F03264","F03264","Batthyány utca","47.523652","19.156593","","","0","","","","1","",""
"1038-F03265","F03265","Rákóczi út","47.524524","19.15698","","","0","","","","1","",""
"1038-F03266","F03266","Batthyány utca","47.518431","19.161229","","","0","","","","1","",""
"1038-F03267","F03267","Rákosi út","47.517918","19.161241","","","0","","","","1","",""
"1038-F03268","F03268","Batthyány utca","47.51844","19.161588","","","0","","","","1","",""
"1038-F03269","F03269","Rákosi út","47.518378","19.160618","","","0","","","","1","",""
"1038-F03270","F03270","Budapesti út","47.515362","19.163798","","","0","","","","1","",""
"1038-F03271","F03271","Budapesti út","47.514904","19.164004","","","0","","","","1","",""
"1038-F03272","F03272","Veres Péter út","47.508122","19.171973","","","0","","","","1","",""
"1038-F03273","F03273","Thököly út","47.508374","19.17188","","","0","","","","1","",""
"1038-F03274","F03274","Lándzsa utca","47.507394","19.171042","","","0","","","","1","",""
"1038-F03275","F03275","Thököly út","47.507869","19.17306","","","0","","","","1","",""
"1038-F03276","F03276","Pálya utca","47.521426","19.15214","","","0","","","","1","",""
"1038-F03277","F03277","Pálya utca","47.52192","19.152858","","","0","","","","1","",""
"1038-F03278","F03278","Csömöri út","47.52219","19.152128","","","0","","","","1","",""
"1038-F03279","F03279","Csömöri út","47.520761","19.151183","","","0","","","","1","",""
"1038-F03280","F03280","Rózsa utca","47.520491","19.151328","","","0","","","","1","",""
"1038-F03281","F03281","Rákosszentmihály vasútállomás","47.520017","19.148088","","","0","","","","1","",""
"1038-F03282","F03282","Rákosi út","47.516404","19.15537","","","0","","","","1","",""
"1038-F03283","F03283","Rózsa utca","47.516098","19.156139","","","0","","","","1","",""
"1038-F03284","F03284","Raktárak","47.536854","19.246124","","","0","","","","1","",""
"1038-F03285","F03285","Raktárak","47.536254","19.244727","","","0","","","","1","",""
"1038-F03286","F03286","Cinkotai autóbuszgarázs","47.497948","19.238905","","","0","","","","1","",""
"1038-F03287","F03287","Cinkotai autóbuszgarázs","47.499019","19.23851","","","0","","","","2","",""
"1038-F03289","F03289","Cinkotai autóbuszgarázs","47.498418","19.237513","","","0","","","","2","",""
"1038-F03290","F03290","Injekcióüzem","47.495856","19.231532","","","0","","","","1","",""
"1038-F03291","F03291","Injekcióüzem","47.496206","19.231971","","","0","","","","1","",""
"1038-F03292","F03292","Árpádföld, Dezsőfia utca","47.536428","19.200793","","","0","","","","1","",""
"1038-F03295","F03295","Állás utca","47.529385","19.19404","","","0","","","","1","",""
"1038-F03296","F03296","Állás utca","47.529141","19.194796","","","0","","","","2","",""
"1038-F03297","F03297","Állás utca","47.529447","19.19493","","","0","","","","1","",""
"1038-F03298","F03298","Menyhért utca","47.531616","19.200938","","","0","","","","1","",""
"1038-F03299","F03299","Árpádföld, Bekecs utca","47.533585","19.208036","","","0","","","","1","",""
"1038-F03300","F03300","Ostoros út 61.","47.523682","19.208099","","","0","","","","2","",""
"1038-F03301","F03301","Ostoros út 40.","47.523195","19.209598","","","0","","","","2","",""
"1038-F03302","F03302","Csókakő utca","47.521928","19.215025","","","0","","","","2","",""
"1038-F03303","F03303","Csókakő utca","47.521801","19.215635","","","0","","","","2","",""
"1038-F03304","F03304","Cinkota H","47.520403","19.218459","","","0","","","","1","",""
"1038-F03305","F03305","Vidámvásár utca","47.519943","19.21924","","","0","","","","1","",""
"1038-F03306","F03306","Vidámvásár utca","47.520116","19.219146","","","0","","","","1","",""
"1038-F03308","F03308","Mátyásföld, repülőtér H","47.511604","19.193566","","","0","","","","1","",""
"1038-F03309","F03309","Mátyásföld, repülőtér H","47.511514","19.193831","","","0","","","","1","",""
"1038-F03311","F03311","Pilóta utca","47.505294","19.197889","","","0","","","","1","",""
"1038-F03313","F03313","Pilóta utca","47.505527","19.198553","","","0","","","","1","",""
"1038-F03314","F03314","Diósy Lajos utca","47.506823","19.204942","","","0","","","","1","",""
"1038-F03315","F03315","Diósy Lajos utca","47.506473","19.204436","","","0","","","","1","",""
"1038-F03316","F03316","Újszász utca","47.509229","19.208095","","","0","","","","1","",""
"1038-F03317","F03317","Újszász utca","47.508905","19.208399","","","0","","","","1","",""
"1038-F03318","F03318","Bökényföldi út","47.508696","19.209381","","","0","","","","1","",""
"1038-F03319","F03319","Bökényföldi út","47.508769","19.209142","","","0","","","","1","",""
"1038-F03320","F03320","Hunyadvár utca","47.512139","19.204241","","","0","","","","1","",""
"1038-F03321","F03321","Hunyadvár utca","47.511824","19.204319","","","0","","","","1","",""
"1038-F03322","F03322","Bökényföldi út","47.514479","19.202973","","","0","","","","1","",""
"1038-F03323","F03323","Veres Péter út","47.514093","19.202932","","","0","","","","1","",""
"1038-F03324","F03324","Bökényföldi út","47.514192","19.202521","","","0","","","","1","",""
"1038-F03325","F03325","Anilin utca","47.513547","19.220096","","","0","","","","1","",""
"1038-F03326","F03326","Anilin utca","47.513233","19.219099","","","0","","","","1","",""
"1038-F03327","F03327","Vidámvásár utca (Georgina utca)","47.518485","19.225994","","","0","","","","1","",""
"1038-F03328","F03328","Georgina utca","47.51824","19.227321","","","0","","","","1","",""
"1038-F03329","F03329","Batthyány Ilona utca","47.519171","19.230258","","","0","","","","1","",""
"1038-F03330","F03330","Cinkota, Lassú utca","47.520786","19.227037","","","0","","","","1","",""
"1038-F03331","F03331","Rózsalevél utca","47.52255","19.231438","","","0","","","","1","",""
"1038-F03332","F03332","Ilonatelep H (Georgina utca)","47.524712","19.229467","","","0","","","","1","",""
"1038-F03333","F03333","Ilonatelep H","47.525882","19.229179","","","0","","","","1","",""
"1038-F03334","F03334","Ilonatelep H","47.525883","19.228515","","","0","","","","2","",""
"1038-F03335","F03335","Nagytarcsai út","47.517201","19.235933","","","0","","","","1","",""
"1038-F03336","F03336","Nagytarcsai út","47.516993","19.23661","","","0","","","","2","",""
"1038-F03337","F03337","Erdei bekötőút","47.507803","19.235276","","","0","","","","2","",""
"1038-F03338","F03338","Erdei bekötőút","47.507587","19.235395","","","0","","","","2","",""
"1038-F03339","F03339","Margit utca","47.517715","19.190874","","","0","","","","1","",""
"1038-F03340","F03340","Margit utca","47.517175","19.19066","","","0","","","","2","",""
"1038-F03341","F03341","Centenáriumi lakótelep","47.516207","19.187936","","","0","","","","1","",""
"1038-F03342","F03342","Szent Korona utca","47.52971","19.17867","","","0","","","","1","",""
"1038-F03343","F03343","Szent Korona utca","47.530195","19.178305","","","0","","","","1","",""
"1038-F03344","F03344","Garat utca","47.505836","19.181299","","","0","","","","1","",""
"1038-F03345","F03345","Garat utca","47.506484","19.181114","","","0","","","","1","",""
"1038-F03346","F03346","Vörösmarty utca","47.532271","19.163171","","","0","","","","1","",""
"1038-F03347","F03347","Péterke utca","47.533149","19.185692","","","0","","","","2","",""
"1038-F03348","F03348","Péterke utca","47.533227","19.185219","","","0","","","","1","",""
"1038-F03349","F03349","Baross utca","47.533524","19.168897","","","0","","","","1","",""
"1038-F03350","F03350","Baross utca","47.532939","19.1696","","","0","","","","1","",""
"1038-F03351","F03351","Szilas-patak","47.530095","19.187017","","","0","","","","1","",""
"1038-F03352","F03352","Ida utca","47.526315","19.182014","","","0","","","","1","",""
"1038-F03353","F03353","Ida utca","47.526017","19.182451","","","0","","","","1","",""
"1038-F03354","F03354","Sasvár utca","47.518122","19.181077","","","0","","","","1","",""
"1038-F03355","F03355","Sasvár utca","47.51429","19.173527","","","0","","","","1","",""
"1038-F03356","F03356","Sasvár utca","47.514543","19.173036","","","0","","","","1","",""
"1038-F03357","F03357","Szent Korona utca","47.526014","19.169319","","","0","","","","1","",""
"1038-F03358","F03358","Diófa utca","47.525109","19.17607","","","0","","","","1","",""
"1038-F03359","F03359","Szent Korona utca","47.523824","19.16452","","","0","","","","1","",""
"1038-F03360","F03360","Szent Korona utca","47.523509","19.164984","","","0","","","","1","",""
"1038-F03361","F03361","Baross utca","47.526595","19.154766","","","0","","","","1","",""
"1038-F03362","F03362","Baross utca","47.526226","19.155283","","","0","","","","1","",""
"1038-F03363","F03363","Szent Korona utca","47.520295","19.15871","","","0","","","","1","",""
"1038-F03364","F03364","Szent Korona utca","47.520538","19.158631","","","0","","","","1","",""
"1038-F03365","F03365","Őrmester utca","47.511994","19.167362","","","0","","","","1","",""
"1038-F03366","F03366","Sasvár utca","47.512039","19.167481","","","0","","","","1","",""
"1038-F03367","F03367","Sashalmi tér","47.509626","19.17037","","","0","","","","1","",""
"1038-F03368","F03368","Sashalmi tér","47.509662","19.170144","","","0","","","","1","",""
"1038-F03369","F03369","Baross utca","47.52409","19.150326","","","0","","","","1","",""
"1038-F03370","F03370","Baross utca","47.524378","19.149915","","","0","","","","1","",""
"1038-F03371","F03371","Szent Korona utcai lakótelep","47.518744","19.153224","","","0","","","","1","",""
"1038-F03372","F03372","Szent Korona utcai lakótelep","47.518141","19.153661","","","0","","","","1","",""
"1038-F03373","F03373","Szabadságtelep H","47.535325","19.204853","","","0","","","","1","",""
"1038-F03374","F03374","Mazsola utca","47.535424","19.198027","","","0","","","","1","",""
"1038-F03375","F03375","Rozsos utca","47.53399","19.194119","","","0","","","","1","",""
"1038-F03376","F03376","Muzsika utca","47.532061","19.204538","","","0","","","","2","",""
"1038-F03377","F03377","Felsőmalom utca","47.526372","19.201282","","","0","","","","1","",""
"1038-F03378","F03378","Felsőmalom utca","47.52584","19.202064","","","0","","","","1","",""
"1038-F03379","F03379","Cinkota H","47.51937","19.217473","","","0","","","","1","",""
"1038-F03380","F03380","Cinkota H","47.518939","19.216914","","","0","","","","1","",""
"1038-F03382","F03382","Papír utca","47.510508","19.21305","","","0","","","","1","",""
"1038-F03383","F03383","Papír utca","47.510328","19.212917","","","0","","","","1","",""
"1038-F03384","F03384","Farkashalom utca","47.511951","19.21652","","","0","","","","1","",""
"1038-F03385","F03385","Farkashalom utca","47.512023","19.216334","","","0","","","","1","",""
"1038-F03386","F03386","Cinke utca","47.51725","19.222881","","","0","","","","1","",""
"1038-F03387","F03387","Cinke utca","47.516745","19.222655","","","0","","","","1","",""
"1038-F03388","F03388","Jókai Mór utca (Újszász utca)","47.504902","19.194795","","","0","","","","1","",""
"1038-F03389","F03389","Jókai Mór utca","47.504984","19.194371","","","0","","","","1","",""
"1038-F03390","F03390","Alsómalom utca","47.524956","19.204451","","","0","","","","2","",""
"1038-F03391","F03391","Alsómalom utca","47.524505","19.205246","","","0","","","","2","",""
"1038-F03392","F03392","Jókai Mór utca (Rendőrség)","47.510773","19.189515","","","0","","","","1","",""
"1038-F03393","F03393","Jókai Mór utca (Rendőrség)","47.510906","19.191015","","","0","","","","1","",""
"1038-F03394","F03394","Csinszka utca","47.515626","19.206694","","","0","","","","1","",""
"1038-F03395","F03395","Csinszka utca","47.515347","19.206268","","","0","","","","1","",""
"1038-F03396","F03396","Mátyásföld, Imre utca H","47.513449","19.200089","","","0","","","","1","",""
"1038-F03397","F03397","Mátyásföld, Imre utca H","47.513745","19.200581","","","0","","","","1","",""
"1038-F03398","F03398","Műkő utca","47.522796","19.223777","","","0","","","","1","",""
"1038-F03399","F03399","Nebántsvirág utca","47.506004","19.211337","","","0","","","","1","",""
"1038-F03400","F03400","Petőfi tér","47.506473","19.211007","","","0","","","","1","",""
"1038-F03401","F03401","Zsemlékes út","47.502798","19.214433","","","0","","","","1","",""
"1038-F03402","F03402","Zsemlékes út","47.503095","19.214434","","","0","","","","1","",""
"1038-F03403","F03403","Egis Gyógyszergyár","47.497054","19.224595","","","0","","","","1","",""
"1038-F03404","F03404","Egis Gyógyszergyár","47.49635","19.225866","","","0","","","","2","",""
"1038-F03405","F03405","Cinkotai köztemető","47.531051","19.236857","","","0","","","","1","",""
"1038-F03406","F03406","Cinkotai köztemető","47.530593","19.235875","","","0","","","","1","",""
"1038-F03407","F03407","Gida utca","47.514557","19.191994","","","0","","","","1","",""
"1038-F03408","F03408","Gida utca","47.515025","19.191292","","","0","","","","1","",""
"1038-F03427","F03427","Frangepán utca","47.456343","19.201531","","","0","","","","2","",""
"1038-F03428","F03428","Frangepán utca","47.456019","19.201172","","","0","","","","1","",""
"1038-F03429","F03429","Lőrinci út / Bélatelepi út","47.453141","19.220537","","","0","","","","1","",""
"1038-F03430","F03430","Lőrinci út / Bélatelepi út","47.452889","19.220815","","","0","","","","1","",""
"1038-F03431","F03431","Bélatelepi út / Baross utca","47.450886","19.22468","","","0","","","","1","",""
"1038-F03432","F03432","Bélatelepi út / Baross utca","47.451072","19.226497","","","0","","","","2","",""
"1038-F03433","F03433","Ebergény utca","47.490901","19.302376","","","0","","","","1","",""
"1038-F03434","F03434","Ebergény utca","47.49071","19.303317","","","0","","","","1","",""
"1038-F03435","F03435","Pöröly utca","47.49146","19.29727","","","0","","","","1","",""
"1038-F03436","F03436","Pöröly utca","47.491334","19.297442","","","0","","","","1","",""
"1038-F03437","F03437","Sági utca","47.473827","19.273136","","","0","","","","1","",""
"1038-F03438","F03438","Sági utca","47.473502","19.273745","","","0","","","","1","",""
"1038-F03439","F03439","Czeglédi Mihály utca","47.489453","19.289697","","","0","","","","1","",""
"1038-F03440","F03440","Czeglédi Mihály utca","47.489837","19.290787","","","0","","","","2","",""
"1038-F03441","F03441","Rákoscsaba vasútállomás","47.491088","19.281822","","","0","","","","1","",""
"1038-F03442","F03442","Rákoscsaba vasútállomás","47.491708","19.281891","","","0","","","","1","",""
"1038-F03443","F03443","Aranykút utca","47.493839","19.278078","","","0","","","","1","",""
"1038-F03444","F03444","Színes utca","47.49065","19.306051","","","0","","","","1","",""
"1038-F03445","F03445","Színes utca","47.490669","19.305294","","","0","","","","1","",""
"1038-F03446","F03446","Hősök tere","47.48917","19.259374","","","0","","","","1","",""
"1038-F03447","F03447","Hősök tere","47.490033","19.259736","","","0","","","","1","",""
"1038-F03448","F03448","Tura utca","47.489182","19.277089","","","0","","","","2","",""
"1038-F03449","F03449","Vidor utca","47.495319","19.240607","","","0","","","","2","",""
"1038-F03450","F03450","Vidor utca","47.494842","19.240698","","","0","","","","1","",""
"1038-F03451","F03451","Gyöngytyúk utca","47.491456","19.243393","","","0","","","","2","",""
"1038-F03452","F03452","Gyöngytyúk utca","47.491016","19.242967","","","0","","","","1","",""
"1038-F03453","F03453","Gyöngytyúk utca","47.490548","19.243456","","","0","","","","1","",""
"1038-F03454","F03454","Rétsár utca","47.485457","19.243291","","","0","","","","1","",""
"1038-F03455","F03455","Rétsár utca","47.485691","19.243518","","","0","","","","1","",""
"1038-F03456","F03456","Liszt Ferenc utca","47.487308","19.249389","","","0","","","","2","",""
"1038-F03457","F03457","Rákosliget vasútállomás","47.485035","19.258549","","","0","","","","1","",""
"1038-F03458","F03458","IV. utca","47.487282","19.259049","","","0","","","","1","",""
"1038-F03459","F03459","Rákosliget vasútállomás","47.4865","19.2587","","","0","","","","1","",""
"1038-F03460","F03460","Harsona utca","47.490687","19.270701","","","0","","","","2","",""
"1038-F03461","F03461","Rákoscsaba-Újtelep vasútállomás","47.488118","19.273595","","","0","","","","2","",""
"1038-F03462","F03462","Bártfai utca / Diadal utca","47.492805","19.268439","","","0","","","","1","",""
"1038-F03463","F03463","Bártfai utca / Diadal utca","47.493235","19.269317","","","0","","","","1","",""
"1038-F03464","F03464","Ároktő út","47.491445","19.264758","","","0","","","","1","",""
"1038-F03465","F03465","Ároktő út","47.491534","19.265209","","","0","","","","1","",""
"1038-F03466","F03466","Xviii. utca","47.492192","19.259506","","","0","","","","1","",""
"1038-F03468","F03468","Xviii. utca","47.491956","19.260752","","","0","","","","1","",""
"1038-F03469","F03469","Xviii. utca","47.492532","19.260383","","","0","","","","1","",""
"1038-F03471","F03471","Tarack utca","47.492647","19.251572","","","0","","","","1","",""
"1038-F03472","F03472","Tarack utca","47.492611","19.251851","","","0","","","","1","",""
"1038-F03473","F03473","Akácvirág utca (egészségház)","47.478132","19.255934","","","0","","","","1","",""
"1038-F03474","F03474","Szárny utca","47.480939","19.265312","","","0","","","","2","",""
